Périmètre;Nature;Date;Heures;Consommation;Thermique;Nucléaire;Eolien;Solaire;Hydraulique;Pompage;Bioénergies;Ech. physiques
Nouvelle-Aquitaine;Données définitives;11/01/2017;11:00;7270;247;5182;162;118;463;-;203;896
Nouvelle-Aquitaine;Données définitives;11/01/2017;11:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;11/01/2017;11:30;7281;247;5185;159;162;306;-;204;1019
Nouvelle-Aquitaine;Données définitives;11/01/2017;11:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;11/01/2017;12:00;7268;246;5183;157;185;314;-;196;987
Nouvelle-Aquitaine;Données définitives;11/01/2017;12:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;11/01/2017;12:30;7158;247;5182;174;188;292;-;191;884
Nouvelle-Aquitaine;Données définitives;11/01/2017;12:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;11/01/2017;13:00;7271;246;5183;194;181;282;-;191;995
Nouvelle-Aquitaine;Données définitives;11/01/2017;13:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;11/01/2017;13:30;7118;242;5181;205;223;267;-;196;804
Nouvelle-Aquitaine;Données définitives;11/01/2017;13:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;11/01/2017;14:00;7224;242;5033;210;245;250;-;196;1048
Nouvelle-Aquitaine;Données définitives;11/01/2017;14:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;11/01/2017;14:30;7220;241;5105;212;222;311;-;196;932
Nouvelle-Aquitaine;Données définitives;11/01/2017;14:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;11/01/2017;15:00;6927;238;4999;205;198;315;-;195;777
Nouvelle-Aquitaine;Données définitives;11/01/2017;15:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;11/01/2017;15:30;6868;238;5114;197;178;296;-;200;644
Nouvelle-Aquitaine;Données définitives;11/01/2017;15:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;11/01/2017;16:00;6731;238;5098;190;120;314;-;202;569
Nouvelle-Aquitaine;Données définitives;11/01/2017;16:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;11/01/2017;16:30;6636;238;5110;200;80;335;-;203;469
Nouvelle-Aquitaine;Données définitives;11/01/2017;16:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;11/01/2017;17:00;6555;239;5094;209;29;363;-;205;416
Nouvelle-Aquitaine;Données définitives;11/01/2017;17:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;11/01/2017;17:30;6546;239;5106;224;1;377;-;205;394
Nouvelle-Aquitaine;Données définitives;11/01/2017;17:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;11/01/2017;18:00;6861;243;5179;209;-1;473;-;204;554
Nouvelle-Aquitaine;Données définitives;11/01/2017;18:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;11/01/2017;18:30;6996;242;5181;195;-1;618;-;204;557
Nouvelle-Aquitaine;Données définitives;11/01/2017;18:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;11/01/2017;19:00;7136;242;5182;166;-1;622;-;204;720
Nouvelle-Aquitaine;Données définitives;11/01/2017;19:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;11/01/2017;19:30;7103;245;5180;145;-1;619;-;204;710
Nouvelle-Aquitaine;Données définitives;11/01/2017;19:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;11/01/2017;20:00;6873;245;5182;119;-1;612;-;204;513
Nouvelle-Aquitaine;Données définitives;11/01/2017;20:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;11/01/2017;20:30;6603;246;5185;110;-1;520;-;204;340
Nouvelle-Aquitaine;Données définitives;11/01/2017;20:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;11/01/2017;21:00;6361;246;5185;115;-1;421;-;200;195
Nouvelle-Aquitaine;Données définitives;11/01/2017;21:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;11/01/2017;21:30;6226;247;5184;132;-1;228;-;196;240
Nouvelle-Aquitaine;Données définitives;11/01/2017;21:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;11/01/2017;22:00;6025;247;5188;113;-1;219;-;200;60
Nouvelle-Aquitaine;Données définitives;11/01/2017;22:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;11/01/2017;22:30;6037;246;5185;119;-1;205;-;198;86
Nouvelle-Aquitaine;Données définitives;11/01/2017;22:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;11/01/2017;23:00;6316;241;5188;112;-1;278;-;198;301
Nouvelle-Aquitaine;Données définitives;11/01/2017;23:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;11/01/2017;23:30;6149;239;5187;104;-1;304;-;198;117
Nouvelle-Aquitaine;Données définitives;11/01/2017;23:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;12/01/2017;00:00;6155;240;5177;91;-1;325;-;196;127
Nouvelle-Aquitaine;Données définitives;12/01/2017;00:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;12/01/2017;00:30;6152;239;5187;67;-1;327;-;196;138
Nouvelle-Aquitaine;Données définitives;12/01/2017;00:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;12/01/2017;01:00;5896;239;5184;73;-1;173;-;197;31
Nouvelle-Aquitaine;Données définitives;12/01/2017;01:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;12/01/2017;01:30;6069;240;5186;66;-1;174;-;195;210
Nouvelle-Aquitaine;Données définitives;12/01/2017;01:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;12/01/2017;02:00;5829;238;5186;63;-1;172;-;196;-26
Nouvelle-Aquitaine;Données définitives;12/01/2017;02:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;12/01/2017;02:30;5881;238;5184;58;-1;246;-;197;-41
Nouvelle-Aquitaine;Données définitives;12/01/2017;02:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;12/01/2017;03:00;5638;238;5187;55;-1;249;-;196;-286
Nouvelle-Aquitaine;Données définitives;12/01/2017;03:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;12/01/2017;03:30;5493;242;5185;53;-1;254;-;196;-436
Nouvelle-Aquitaine;Données définitives;12/01/2017;03:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;12/01/2017;04:00;5338;242;5185;49;-1;252;-;197;-585
Nouvelle-Aquitaine;Données définitives;12/01/2017;04:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;12/01/2017;04:30;5335;242;5187;46;-1;173;-;197;-509
Nouvelle-Aquitaine;Données définitives;12/01/2017;04:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;12/01/2017;05:00;5357;241;5187;46;-1;170;-;198;-485
Nouvelle-Aquitaine;Données définitives;12/01/2017;05:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;12/01/2017;05:30;5453;241;5185;44;-1;172;-;194;-383
Nouvelle-Aquitaine;Données définitives;12/01/2017;05:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;12/01/2017;06:00;5616;241;5184;43;-1;172;-;197;-220
Nouvelle-Aquitaine;Données définitives;12/01/2017;06:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;12/01/2017;06:30;6043;243;5186;44;-1;166;-;196;208
Nouvelle-Aquitaine;Données définitives;12/01/2017;06:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;12/01/2017;07:00;6351;241;5189;44;-1;170;-;192;517
Nouvelle-Aquitaine;Données définitives;12/01/2017;07:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;12/01/2017;07:30;6676;240;5188;55;-1;254;-;198;742
Nouvelle-Aquitaine;Données définitives;12/01/2017;07:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;12/01/2017;08:00;6776;240;5186;65;-1;346;-;197;742
Nouvelle-Aquitaine;Données définitives;12/01/2017;08:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;12/01/2017;08:30;6836;242;5187;78;-1;373;-;196;761
Nouvelle-Aquitaine;Données définitives;12/01/2017;08:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;12/01/2017;09:00;6772;239;5185;82;6;395;-;195;670
Nouvelle-Aquitaine;Données définitives;12/01/2017;09:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;12/01/2017;09:30;6804;240;5185;75;38;448;-;191;627
Nouvelle-Aquitaine;Données définitives;12/01/2017;09:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;12/01/2017;10:00;6777;238;5187;73;84;433;-;188;575
Nouvelle-Aquitaine;Données définitives;12/01/2017;10:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;12/01/2017;10:30;6756;252;5184;82;106;454;-;194;482
Nouvelle-Aquitaine;Données définitives;12/01/2017;10:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;12/01/2017;11:00;6836;246;5184;86;141;407;-;194;578
Nouvelle-Aquitaine;Données définitives;12/01/2017;11:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;12/01/2017;11:30;6832;241;5183;93;157;303;-;195;659
Nouvelle-Aquitaine;Données définitives;12/01/2017;11:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;12/01/2017;12:00;6862;238;5184;123;207;305;-;193;612
Nouvelle-Aquitaine;Données définitives;12/01/2017;12:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;12/01/2017;12:30;6779;244;5183;162;217;281;-;191;501
Nouvelle-Aquitaine;Données définitives;12/01/2017;12:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;12/01/2017;13:00;6913;240;5185;181;201;293;-;194;619
Nouvelle-Aquitaine;Données définitives;12/01/2017;13:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;12/01/2017;13:30;6729;240;5187;208;198;344;-;194;358
Nouvelle-Aquitaine;Données définitives;12/01/2017;13:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;12/01/2017;14:00;6826;235;5188;247;170;270;-;193;523
Nouvelle-Aquitaine;Données définitives;12/01/2017;14:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;12/01/2017;14:30;6838;235;5181;295;151;199;-;186;592
Nouvelle-Aquitaine;Données définitives;12/01/2017;14:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;12/01/2017;15:00;6633;235;5175;362;88;197;-;185;390
Nouvelle-Aquitaine;Données définitives;12/01/2017;15:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;12/01/2017;15:30;6586;239;5175;426;64;192;-;187;303
Nouvelle-Aquitaine;Données définitives;12/01/2017;15:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;12/01/2017;16:00;6554;238;5174;493;42;185;-;187;235
Nouvelle-Aquitaine;Données définitives;12/01/2017;16:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;12/01/2017;16:30;6563;243;5175;524;20;188;-;192;222
Nouvelle-Aquitaine;Données définitives;12/01/2017;16:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;12/01/2017;17:00;6551;245;5175;564;6;190;-;190;182
Nouvelle-Aquitaine;Données définitives;12/01/2017;17:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;12/01/2017;17:30;6567;243;5179;591;-1;195;-;192;168
Nouvelle-Aquitaine;Données définitives;12/01/2017;17:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;12/01/2017;18:00;6845;241;5180;610;-1;253;-;192;372
Nouvelle-Aquitaine;Données définitives;12/01/2017;18:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;12/01/2017;18:30;7048;241;5178;600;-1;487;-;188;355
Nouvelle-Aquitaine;Données définitives;12/01/2017;18:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;12/01/2017;19:00;7138;239;5177;580;-1;500;-;192;451
Nouvelle-Aquitaine;Données définitives;12/01/2017;19:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;12/01/2017;19:30;7023;240;5178;591;-1;392;-;185;439
Nouvelle-Aquitaine;Données définitives;12/01/2017;19:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;12/01/2017;20:00;6740;238;5180;583;-1;392;-;177;169
Nouvelle-Aquitaine;Données définitives;12/01/2017;20:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;12/01/2017;20:30;6521;237;5183;539;-1;288;-;176;98
Nouvelle-Aquitaine;Données définitives;12/01/2017;20:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;12/01/2017;21:00;6258;241;5184;534;-1;211;-;179;-89
Nouvelle-Aquitaine;Données définitives;12/01/2017;21:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;12/01/2017;21:30;6156;242;5182;499;-1;209;-;183;-157
Nouvelle-Aquitaine;Données définitives;12/01/2017;21:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;12/01/2017;22:00;6029;242;5183;480;-1;204;-;180;-260
Nouvelle-Aquitaine;Données définitives;12/01/2017;22:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;12/01/2017;22:30;5971;244;5185;478;-1;186;-;180;-301
Nouvelle-Aquitaine;Données définitives;12/01/2017;22:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;12/01/2017;23:00;6328;248;5089;447;-1;276;-;178;90
Nouvelle-Aquitaine;Données définitives;12/01/2017;23:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;12/01/2017;23:30;6168;249;4972;448;-1;270;-;182;48
Nouvelle-Aquitaine;Données définitives;12/01/2017;23:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;13/01/2017;00:00;6292;250;4933;447;-1;265;-;193;205
Nouvelle-Aquitaine;Données définitives;13/01/2017;00:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;13/01/2017;00:30;6303;252;4939;458;-1;180;-;191;285
Nouvelle-Aquitaine;Données définitives;13/01/2017;00:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;13/01/2017;01:00;6150;252;5063;404;-1;184;-;187;62
Nouvelle-Aquitaine;Données définitives;13/01/2017;01:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;13/01/2017;01:30;6271;255;5180;347;-1;189;-;187;114
Nouvelle-Aquitaine;Données définitives;13/01/2017;01:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;13/01/2017;02:00;6100;257;5191;345;-1;195;-;186;-74
Nouvelle-Aquitaine;Données définitives;13/01/2017;02:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;13/01/2017;02:30;6160;255;5194;380;-1;192;-;186;-47
Nouvelle-Aquitaine;Données définitives;13/01/2017;02:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;13/01/2017;03:00;5976;255;5192;317;-1;197;-;189;-173
Nouvelle-Aquitaine;Données définitives;13/01/2017;03:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;13/01/2017;03:30;5811;254;5190;302;-1;202;-;193;-329
Nouvelle-Aquitaine;Données définitives;13/01/2017;03:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;13/01/2017;04:00;5717;256;5190;309;-1;198;-;191;-425
Nouvelle-Aquitaine;Données définitives;13/01/2017;04:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;13/01/2017;04:30;5696;255;5188;269;-1;198;-;194;-406
Nouvelle-Aquitaine;Données définitives;13/01/2017;04:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;13/01/2017;05:00;5692;255;5189;278;-1;198;-;188;-415
Nouvelle-Aquitaine;Données définitives;13/01/2017;05:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;13/01/2017;05:30;5951;254;5190;294;-1;196;-;188;-171
Nouvelle-Aquitaine;Données définitives;13/01/2017;05:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;13/01/2017;06:00;6114;254;5189;291;-1;192;-;191;-3
Nouvelle-Aquitaine;Données définitives;13/01/2017;06:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;13/01/2017;06:30;6595;255;5191;310;-1;194;-;191;455
Nouvelle-Aquitaine;Données définitives;13/01/2017;06:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;13/01/2017;07:00;6860;256;5191;315;-1;271;-;187;642
Nouvelle-Aquitaine;Données définitives;13/01/2017;07:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;13/01/2017;07:30;7197;256;5189;316;-1;349;-;187;901
Nouvelle-Aquitaine;Données définitives;13/01/2017;07:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;13/01/2017;08:00;7457;258;5187;332;-1;575;-;186;920
Nouvelle-Aquitaine;Données définitives;13/01/2017;08:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;13/01/2017;08:30;7506;258;5188;362;-1;552;-;188;958
Nouvelle-Aquitaine;Données définitives;13/01/2017;08:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;13/01/2017;09:00;7524;257;5158;369;10;590;-;188;953
Nouvelle-Aquitaine;Données définitives;13/01/2017;09:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;13/01/2017;09:30;7491;256;5160;383;71;668;-;187;765
Nouvelle-Aquitaine;Données définitives;13/01/2017;09:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;13/01/2017;10:00;7536;257;5163;393;172;677;-;185;690
Nouvelle-Aquitaine;Données définitives;13/01/2017;10:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;13/01/2017;10:30;7482;253;5161;386;334;662;-;187;499
Nouvelle-Aquitaine;Données définitives;13/01/2017;10:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;13/01/2017;11:00;7366;252;5160;436;322;569;-;183;445
Nouvelle-Aquitaine;Données définitives;13/01/2017;11:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;13/01/2017;11:30;7374;253;5159;476;423;530;-;178;355
Nouvelle-Aquitaine;Données définitives;13/01/2017;11:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;13/01/2017;12:00;7337;254;5159;475;487;511;-;181;270
Nouvelle-Aquitaine;Données définitives;13/01/2017;12:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;13/01/2017;12:30;7235;253;5160;486;518;484;-;186;149
Nouvelle-Aquitaine;Données définitives;13/01/2017;12:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;13/01/2017;13:00;7241;251;5157;470;560;480;-;190;132
Nouvelle-Aquitaine;Données définitives;13/01/2017;13:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;13/01/2017;13:30;7031;252;5185;455;575;424;-;190;-49
Nouvelle-Aquitaine;Données définitives;13/01/2017;13:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;13/01/2017;14:00;7072;254;5186;442;604;413;-;190;-18
Nouvelle-Aquitaine;Données définitives;13/01/2017;14:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;13/01/2017;14:30;7112;250;5188;410;718;316;-;193;37
Nouvelle-Aquitaine;Données définitives;13/01/2017;14:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;13/01/2017;15:00;6785;255;5187;379;611;250;-;195;-92
Nouvelle-Aquitaine;Données définitives;13/01/2017;15:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;13/01/2017;15:30;6754;252;5187;358;506;245;-;194;14
Nouvelle-Aquitaine;Données définitives;13/01/2017;15:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;13/01/2017;16:00;6705;255;5188;393;368;228;-;194;79
Nouvelle-Aquitaine;Données définitives;13/01/2017;16:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;13/01/2017;16:30;6527;255;5188;352;213;234;-;192;93
Nouvelle-Aquitaine;Données définitives;13/01/2017;16:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;13/01/2017;17:00;6517;256;5190;308;91;370;-;195;107
Nouvelle-Aquitaine;Données définitives;13/01/2017;17:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;13/01/2017;17:30;6616;255;5191;308;20;448;-;193;201
Nouvelle-Aquitaine;Données définitives;13/01/2017;17:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;13/01/2017;18:00;6951;259;5192;269;-1;560;-;193;480
Nouvelle-Aquitaine;Données définitives;13/01/2017;18:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;13/01/2017;18:30;7273;258;5189;243;-1;674;-;194;716
Nouvelle-Aquitaine;Données définitives;13/01/2017;18:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;13/01/2017;19:00;7423;259;5190;248;-1;739;-;192;795
Nouvelle-Aquitaine;Données définitives;13/01/2017;19:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;13/01/2017;19:30;7420;259;5188;253;-1;729;-;194;798
Nouvelle-Aquitaine;Données définitives;13/01/2017;19:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;13/01/2017;20:00;7267;260;5188;280;-1;636;-;194;710
Nouvelle-Aquitaine;Données définitives;13/01/2017;20:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;13/01/2017;20:30;7080;260;5186;299;-1;394;-;196;746
Nouvelle-Aquitaine;Données définitives;13/01/2017;20:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;13/01/2017;21:00;6854;261;5188;316;-1;243;-;195;652
Nouvelle-Aquitaine;Données définitives;13/01/2017;21:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;13/01/2017;21:30;6864;262;5186;327;-1;231;-;194;666
Nouvelle-Aquitaine;Données définitives;13/01/2017;21:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;13/01/2017;22:00;6743;262;5184;335;-1;223;-;192;547
Nouvelle-Aquitaine;Données définitives;13/01/2017;22:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;13/01/2017;22:30;6817;263;5186;347;-1;234;-;190;598
Nouvelle-Aquitaine;Données définitives;13/01/2017;22:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;13/01/2017;23:00;7079;262;5188;351;-1;353;-;189;737
Nouvelle-Aquitaine;Données définitives;13/01/2017;23:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;13/01/2017;23:30;6987;264;5189;332;-1;398;-;190;616
Nouvelle-Aquitaine;Données définitives;13/01/2017;23:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;14/01/2017;00:00;6973;266;5191;330;-1;403;-;198;587
Nouvelle-Aquitaine;Données définitives;14/01/2017;00:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;14/01/2017;00:30;6883;266;5187;314;-1;315;-;196;607
Nouvelle-Aquitaine;Données définitives;14/01/2017;00:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;14/01/2017;01:00;6623;266;5189;302;-1;164;-;197;505
Nouvelle-Aquitaine;Données définitives;14/01/2017;01:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;14/01/2017;01:30;6762;266;5133;295;-1;164;-;200;705
Nouvelle-Aquitaine;Données définitives;14/01/2017;01:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;14/01/2017;02:00;6576;260;5100;320;-1;168;-;196;532
Nouvelle-Aquitaine;Données définitives;14/01/2017;02:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;14/01/2017;02:30;6599;260;5107;296;-1;170;-;197;568
Nouvelle-Aquitaine;Données définitives;14/01/2017;02:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;14/01/2017;03:00;6405;260;5093;281;-1;170;-;196;405
Nouvelle-Aquitaine;Données définitives;14/01/2017;03:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;14/01/2017;03:30;6148;262;5128;306;-1;170;-;199;84
Nouvelle-Aquitaine;Données définitives;14/01/2017;03:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;14/01/2017;04:00;6124;261;5090;306;-1;166;-;197;105
Nouvelle-Aquitaine;Données définitives;14/01/2017;04:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;14/01/2017;04:30;6064;261;5125;285;-1;165;-;198;31
Nouvelle-Aquitaine;Données définitives;14/01/2017;04:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;14/01/2017;05:00;6117;261;5120;277;-1;164;-;198;98
Nouvelle-Aquitaine;Données définitives;14/01/2017;05:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;14/01/2017;05:30;6175;260;5185;282;-1;161;-;199;87
Nouvelle-Aquitaine;Données définitives;14/01/2017;05:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;14/01/2017;06:00;6300;260;5185;267;-1;164;-;197;228
Nouvelle-Aquitaine;Données définitives;14/01/2017;06:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;14/01/2017;06:30;6415;259;5184;255;-1;161;-;194;363
Nouvelle-Aquitaine;Données définitives;14/01/2017;06:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;14/01/2017;07:00;6503;259;5186;237;-1;151;-;200;471
Nouvelle-Aquitaine;Données définitives;14/01/2017;07:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;14/01/2017;07:30;6654;259;5185;228;-1;152;-;197;634
Nouvelle-Aquitaine;Données définitives;14/01/2017;07:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;14/01/2017;08:00;6972;259;5122;218;-1;151;-;202;1020
Nouvelle-Aquitaine;Données définitives;14/01/2017;08:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;14/01/2017;08:30;6908;259;5121;216;-1;153;-;198;961
Nouvelle-Aquitaine;Données définitives;14/01/2017;08:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;14/01/2017;09:00;7112;259;5131;217;17;257;-;199;1032
Nouvelle-Aquitaine;Données définitives;14/01/2017;09:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;14/01/2017;09:30;7148;259;5183;193;126;330;-;196;860
Nouvelle-Aquitaine;Données définitives;14/01/2017;09:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;14/01/2017;10:00;7220;263;5183;165;288;329;-;199;793
Nouvelle-Aquitaine;Données définitives;14/01/2017;10:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;14/01/2017;10:30;7102;262;5183;134;463;322;-;203;535
Nouvelle-Aquitaine;Données définitives;14/01/2017;10:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;14/01/2017;11:00;7017;262;5182;96;589;232;-;203;453
Nouvelle-Aquitaine;Données définitives;14/01/2017;11:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;14/01/2017;11:30;7001;260;5181;80;673;170;-;201;435
Nouvelle-Aquitaine;Données définitives;14/01/2017;11:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;14/01/2017;12:00;6986;261;5181;64;715;168;-;206;392
Nouvelle-Aquitaine;Données définitives;14/01/2017;12:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;14/01/2017;12:30;6968;262;5062;59;803;168;-;204;409
Nouvelle-Aquitaine;Données définitives;14/01/2017;12:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;14/01/2017;13:00;7075;260;5106;53;798;163;-;200;495
Nouvelle-Aquitaine;Données définitives;14/01/2017;13:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;14/01/2017;13:30;6799;259;5104;58;812;167;-;203;197
Nouvelle-Aquitaine;Données définitives;14/01/2017;13:45;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;14/01/2017;14:00;6752;259;5092;78;640;166;-;200;318
Nouvelle-Aquitaine;Données définitives;14/01/2017;14:15;;;;;;;;;
Nouvelle-Aquitaine;Données définitives;14/01/2017;14:30;6712;257;5106;93;549;165;-;200;342
